trade_id,user_id,stock_id,order_type,order_mode,trade_date,trade_time,quantity,price_per_share,total_value,brokerage_fee,exchange,sector,trade_status,settlement_date,currency,stoploss,target_price,holding_type
5903,432,24,Buy,Market,05-05-2025,06:13:46,188,3548.19,667059.72,92.39,BSE,Pharma,Pending,24-08-2024,INR,3498.43,3572.22,F&O
5904,321,82,Buy,Limit,23-03-2025,02:49:01,224,114.36,25616.64,98.55,BSE,Energy,Pending,23-01-2025,INR,67.65,160.37,Intraday
5905,199,65,Buy,Market,04-03-2025,07:00:38,344,884.31,304202.64,87.24,NSE,Energy,Pending,19-04-2025,INR,847.23,917.99,Intraday
5906,103,216,Buy,Limit,25-02-2025,00:08:40,422,2650.56,1118536.32,52.9,NSE,Auto,Pending,27-02-2025,INR,2617.37,2664.73,Intraday
5907,343,221,Sell,Market,27-08-2024,08:09:33,151,1509.7,227964.7,76.85,BSE,Auto,Cancelled,06-04-2025,INR,1467.47,1521.12,Delivery
5908,368,189,Buy,Limit,19-10-2024,20:08:07,196,3920.85,768486.6,25.11,BSE,Banking,Pending,23-10-2024,INR,3873.91,3952.79,F&O
5909,479,48,Buy,Market,08-09-2024,23:12:59,436,2074.49,904477.64,55.75,NSE,IT,Cancelled,21-08-2024,INR,2041.76,2087.1,Intraday
5910,166,199,Sell,StopLoss,09-04-2025,00:07:58,671,4459,2991989,27.86,BSE,IT,Cancelled,01-12-2024,INR,4452.64,4496.15,Intraday
5911,218,148,Sell,StopLoss,07-02-2025,01:58:12,55,3928.3,216056.5,25.4,NSE,IT,Pending,15-11-2024,INR,3896.19,3940.49,F&O
5912,102,239,Sell,Limit,24-05-2025,13:23:33,981,3592.84,3524576.04,20.5,NSE,Auto,Pending,19-10-2024,INR,3575.73,3642.35,Intraday
5913,223,280,Buy,Market,10-10-2024,03:34:34,565,908.4,513246,17.99,NSE,FMCG,Executed,01-03-2025,INR,895.59,949.4,Intraday
5914,168,206,Sell,Market,29-03-2025,07:29:09,134,4674.78,626420.52,46.44,BSE,Pharma,Pending,23-11-2024,INR,4637.9,4718.8,Delivery
5915,141,228,Sell,StopLoss,30-03-2025,12:42:28,859,4657.37,4000680.83,63.42,BSE,Banking,Cancelled,07-11-2024,INR,4612.16,4703.04,F&O
5916,320,37,Sell,StopLoss,28-04-2025,11:16:18,705,1348.78,950889.9,46.07,NSE,IT,Pending,03-03-2025,INR,1316.42,1363.6,Intraday
5917,209,43,Buy,StopLoss,19-06-2025,02:15:18,346,1084.64,375285.44,79.48,NSE,IT,Pending,30-10-2024,INR,1047.86,1120.05,F&O
5918,253,96,Buy,StopLoss,21-07-2025,12:47:57,678,1237.56,839065.68,49.66,BSE,Pharma,Pending,13-09-2024,INR,1204.96,1285.55,F&O
5919,467,66,Buy,StopLoss,17-10-2024,20:13:27,712,3337.21,2376093.52,42.57,NSE,IT,Cancelled,07-01-2025,INR,3309.37,3374.95,Intraday
5920,435,243,Buy,Limit,16-07-2025,15:39:48,554,1668.56,924382.24,35.61,BSE,FMCG,Executed,20-09-2024,INR,1620.67,1692.56,Delivery
5921,76,139,Buy,Market,02-07-2025,23:52:31,254,891.3,226390.2,45.57,NSE,Banking,Executed,21-12-2024,INR,882.91,909.39,Delivery
5922,420,245,Sell,Limit,18-11-2024,21:10:46,512,1675.27,857738.24,39.73,NSE,Energy,Cancelled,03-04-2025,INR,1658.51,1691.61,F&O
5923,478,53,Buy,Market,14-10-2024,17:08:09,19,2798.32,53168.08,85.1,BSE,IT,Executed,05-12-2024,INR,2786.54,2818.31,F&O
5924,92,289,Sell,Market,15-11-2024,01:20:17,305,4378.86,1335552.3,48.75,BSE,FMCG,Cancelled,25-09-2024,INR,4371.56,4416.07,F&O
5925,236,53,Sell,Market,30-11-2024,08:15:32,650,1911.61,1242546.5,66.4,BSE,IT,Pending,25-08-2024,INR,1875.9,1935.81,Intraday
5926,312,102,Buy,Limit,22-02-2025,19:21:05,264,814.83,215115.12,93.39,NSE,Pharma,Pending,01-12-2024,INR,802.69,833.22,Intraday
5927,101,26,Sell,Limit,18-11-2024,02:06:05,26,3047.59,79237.34,28.45,NSE,Pharma,Executed,11-05-2025,INR,3010.47,3061.44,Delivery
5928,267,170,Sell,StopLoss,08-09-2024,23:21:17,561,3042.1,1706618.1,22.65,BSE,Energy,Executed,12-02-2025,INR,3014.36,3058.54,Delivery
5929,153,246,Sell,Limit,07-08-2025,03:46:34,409,81.5,33333.5,78.68,NSE,Energy,Cancelled,10-07-2025,INR,69.65,90.08,F&O
5930,122,13,Sell,Limit,30-11-2024,20:11:15,273,2363.87,645336.51,31.64,BSE,IT,Cancelled,22-07-2025,INR,2314.02,2407.63,Delivery
5931,341,107,Buy,Limit,12-01-2025,17:47:20,257,625.85,160843.45,55.89,NSE,Auto,Executed,31-03-2025,INR,603.17,673.75,Delivery
5932,107,250,Sell,Limit,10-10-2024,15:26:08,798,4963.29,3960705.42,55.51,NSE,IT,Cancelled,20-08-2024,INR,4922.65,4968.57,Intraday
5933,234,224,Buy,Limit,14-02-2025,16:56:48,107,107.26,11476.82,43.39,NSE,FMCG,Cancelled,19-08-2024,INR,69.57,138.24,Intraday
5934,190,276,Buy,Limit,02-08-2025,11:48:56,819,4927.51,4035630.69,62.79,BSE,FMCG,Cancelled,06-10-2024,INR,4882.99,4962.55,F&O
5935,489,275,Buy,StopLoss,30-10-2024,20:51:37,918,2486.38,2282496.84,13.89,NSE,Pharma,Pending,21-01-2025,INR,2473.25,2512.69,Delivery
5936,342,183,Buy,StopLoss,24-07-2025,08:24:40,992,3323.3,3296713.6,58.35,BSE,Auto,Pending,21-07-2025,INR,3279.64,3345.14,Intraday
5937,130,32,Buy,Limit,28-08-2024,06:59:25,627,739.47,463647.69,62.09,NSE,Pharma,Cancelled,08-08-2025,INR,719.26,766.89,Intraday
5938,222,45,Sell,StopLoss,22-01-2025,00:36:23,33,1059.66,34968.78,71.94,BSE,Energy,Executed,04-04-2025,INR,1017.65,1075.39,Delivery
5939,254,160,Sell,Market,25-06-2025,09:17:25,373,2104.64,785030.72,11.56,NSE,Energy,Pending,21-09-2024,INR,2076.7,2111.4,Delivery
5940,112,217,Buy,Market,15-07-2025,13:10:19,159,2306.14,366676.26,80.25,BSE,Energy,Pending,27-02-2025,INR,2287.91,2343.22,F&O
5941,235,207,Sell,Limit,05-12-2024,07:41:11,961,2630.83,2528227.63,40.51,BSE,FMCG,Pending,07-11-2024,INR,2582.19,2674.97,Intraday
5942,184,197,Sell,StopLoss,30-10-2024,23:24:37,484,2323.77,1124704.68,65.4,NSE,IT,Pending,06-03-2025,INR,2288.78,2351.28,Intraday
5943,322,35,Buy,StopLoss,06-06-2025,11:42:52,682,1252.31,854075.42,42.03,BSE,Auto,Cancelled,09-05-2025,INR,1221.41,1291.1,F&O
5944,240,56,Sell,StopLoss,25-02-2025,18:29:17,503,4629.88,2328829.64,63.12,NSE,Energy,Cancelled,02-07-2025,INR,4603.15,4652.13,Delivery
5945,272,237,Sell,Market,25-05-2025,20:28:33,104,4030.37,419158.48,16.87,BSE,IT,Cancelled,01-06-2025,INR,4004.51,4048.69,Delivery
5946,174,278,Sell,Market,14-06-2025,12:43:27,710,4447.43,3157675.3,99.67,NSE,Auto,Pending,22-11-2024,INR,4409.43,4480.81,Intraday
5947,177,52,Buy,Limit,21-02-2025,13:47:07,443,1661.65,736110.95,35.85,BSE,IT,Pending,17-02-2025,INR,1632.83,1680.82,Intraday
5948,255,44,Sell,Limit,27-08-2024,08:23:17,447,3268.38,1460965.86,15.96,NSE,IT,Executed,22-03-2025,INR,3239.57,3282.41,F&O
5949,392,157,Sell,StopLoss,05-07-2025,15:32:41,892,4339.29,3870646.68,8.08,BSE,Auto,Pending,10-12-2024,INR,4293.54,4378.84,Delivery
5950,184,86,Sell,StopLoss,20-06-2025,15:50:41,909,4995.55,4540954.95,27.71,NSE,Pharma,Executed,11-02-2025,INR,4979.63,5019.69,Delivery
5951,87,226,Sell,Limit,01-04-2025,23:20:54,672,3421.72,2299395.84,86.09,BSE,Pharma,Executed,19-11-2024,INR,3413.26,3440.27,Delivery
5952,352,262,Sell,Limit,11-05-2025,04:52:45,916,3870.41,3545295.56,26.23,BSE,Pharma,Pending,16-09-2024,INR,3845.48,3886.29,Delivery
5953,19,235,Sell,Market,22-09-2024,16:29:29,868,506.44,439589.92,64.03,NSE,FMCG,Cancelled,23-10-2024,INR,467.22,545.76,F&O
5954,243,158,Sell,Market,09-03-2025,07:49:44,116,135.58,15727.28,89.64,BSE,Energy,Pending,06-10-2024,INR,119.14,179.73,F&O
5955,415,239,Buy,Limit,07-05-2025,05:41:27,442,1328.08,587011.36,95.67,NSE,Auto,Executed,30-04-2025,INR,1283.85,1347.95,F&O
5956,480,232,Buy,StopLoss,01-11-2024,00:52:38,328,2421.26,794173.28,53.88,BSE,Auto,Pending,10-07-2025,INR,2387.73,2438.84,Intraday
5957,222,273,Sell,StopLoss,26-12-2024,20:06:34,184,3164.47,582262.48,47.1,NSE,Pharma,Pending,09-02-2025,INR,3145.1,3172.03,F&O
5958,72,144,Sell,StopLoss,13-05-2025,04:06:28,728,2145.39,1561843.92,94.15,BSE,Banking,Pending,01-08-2025,INR,2110.66,2163.99,Intraday
5959,125,272,Sell,Limit,23-09-2024,14:12:08,137,1197.23,164020.51,9.83,BSE,Energy,Pending,12-06-2025,INR,1182.79,1231.55,F&O
5960,461,99,Sell,Limit,11-05-2025,16:26:25,618,3644.84,2252511.12,39.92,BSE,IT,Cancelled,06-07-2025,INR,3617.08,3672.68,F&O
5961,470,261,Sell,StopLoss,23-10-2024,19:09:06,340,3820.01,1298803.4,66.17,NSE,FMCG,Pending,22-12-2024,INR,3801.7,3850.66,Intraday
5962,236,152,Sell,Market,11-02-2025,03:33:09,165,4594.99,758173.35,8.4,BSE,IT,Cancelled,25-02-2025,INR,4581.31,4619.11,F&O
5963,295,23,Sell,Market,08-06-2025,08:03:50,300,2908.2,872460,76.55,BSE,Energy,Pending,06-11-2024,INR,2861.89,2944.56,F&O
5964,397,75,Buy,Market,10-02-2025,10:33:14,825,1623.68,1339536,29.15,BSE,FMCG,Executed,06-11-2024,INR,1600.71,1656.59,Intraday
5965,133,136,Buy,StopLoss,27-12-2024,19:39:51,379,900.55,341308.45,81.66,NSE,Banking,Cancelled,16-11-2024,INR,866.03,915.12,Delivery
5966,478,11,Sell,StopLoss,11-10-2024,07:01:26,510,388.91,198344.1,52.13,BSE,FMCG,Pending,13-12-2024,INR,343.04,431.17,Intraday
5967,236,1,Sell,Limit,23-01-2025,05:40:18,418,4117.19,1720985.42,27.59,BSE,IT,Pending,05-09-2024,INR,4082.91,4128.19,Intraday
5968,153,96,Sell,Market,20-09-2024,23:33:01,168,1940.98,326084.64,17.21,BSE,Pharma,Pending,11-05-2025,INR,1931.58,1979.38,F&O
5969,55,60,Buy,Limit,14-10-2024,10:05:16,303,2800.31,848493.93,75.77,BSE,Auto,Cancelled,12-12-2024,INR,2762.39,2827.03,F&O
5970,321,166,Sell,Market,21-05-2025,14:25:55,482,678.92,327239.44,40.32,BSE,Banking,Cancelled,14-01-2025,INR,633,717.88,Delivery
5971,17,34,Sell,StopLoss,23-04-2025,19:23:57,345,3204.76,1105642.2,35.5,BSE,FMCG,Executed,18-01-2025,INR,3185.28,3213.82,Intraday
5972,111,171,Sell,Limit,18-08-2024,20:42:29,248,3506.5,869612,51.42,NSE,Auto,Executed,23-03-2025,INR,3486.54,3539.87,Delivery
5973,294,195,Sell,Limit,08-12-2024,06:45:32,161,1995.85,321331.85,73.29,NSE,Banking,Pending,19-04-2025,INR,1965.32,2023.42,F&O
5974,401,186,Sell,StopLoss,06-03-2025,09:56:53,492,4219.18,2075836.56,14.45,NSE,Pharma,Pending,21-05-2025,INR,4199.55,4239.93,Intraday
5975,387,273,Buy,StopLoss,17-10-2024,17:23:35,121,1944.44,235277.24,33.41,NSE,Pharma,Pending,08-11-2024,INR,1937.2,1986.71,Intraday
5976,16,191,Sell,Market,09-02-2025,22:55:03,506,2272.46,1149864.76,14.16,BSE,IT,Cancelled,25-04-2025,INR,2264.05,2295.23,F&O
5977,82,81,Buy,Market,26-02-2025,05:01:36,813,4286.51,3484932.63,34.64,NSE,Energy,Cancelled,01-10-2024,INR,4248.78,4295.56,Delivery
5978,302,282,Sell,StopLoss,06-10-2024,03:03:45,422,4611.97,1946251.34,92.77,BSE,Energy,Pending,22-03-2025,INR,4570.09,4650.66,Delivery
5979,428,57,Sell,Limit,22-11-2024,06:02:21,342,2063.74,705799.08,52.4,NSE,Pharma,Cancelled,27-03-2025,INR,2036.14,2096.47,Delivery
5980,132,222,Buy,Limit,07-05-2025,00:40:42,827,1859.66,1537938.82,48.17,BSE,Pharma,Executed,16-10-2024,INR,1848.98,1868.12,Delivery
5981,58,150,Buy,Limit,30-09-2024,03:23:44,43,457.69,19680.67,92.35,BSE,Pharma,Pending,10-02-2025,INR,439.25,469.35,Intraday
5982,494,263,Sell,Market,18-07-2025,07:02:25,581,814.08,472980.48,42.47,NSE,Auto,Executed,24-07-2025,INR,774.9,859.08,Intraday
5983,128,187,Sell,Market,31-07-2025,22:06:14,869,2875.01,2498383.69,25.29,BSE,Energy,Cancelled,26-11-2024,INR,2851.28,2909.38,Delivery
5984,299,227,Buy,Market,15-10-2024,14:41:18,184,2431.79,447449.36,65.23,NSE,Pharma,Executed,04-11-2024,INR,2383.26,2457.3,Delivery
5985,95,159,Sell,Market,21-03-2025,13:56:39,968,4255.5,4119324,78.28,NSE,IT,Pending,23-01-2025,INR,4217.51,4298.98,Delivery
5986,261,106,Sell,Market,01-11-2024,23:03:19,594,2718.54,1614812.76,85.21,NSE,Energy,Pending,05-01-2025,INR,2677.63,2739.09,Intraday
5987,304,227,Sell,Limit,21-01-2025,06:39:07,936,984.38,921379.68,96.22,NSE,Pharma,Executed,20-02-2025,INR,965.68,1025.11,Intraday
5988,280,40,Buy,Market,05-10-2024,08:54:34,871,4855.36,4229018.56,92.6,BSE,Banking,Pending,12-02-2025,INR,4846.36,4882.9,Intraday
5989,225,280,Buy,StopLoss,10-06-2025,10:44:00,776,91.97,71368.72,8.31,NSE,FMCG,Cancelled,03-08-2025,INR,60.44,116.58,F&O
5990,242,91,Buy,Market,12-04-2025,01:11:23,641,3887.76,2492054.16,15,BSE,Energy,Cancelled,23-08-2024,INR,3878.07,3906.82,F&O
5991,69,96,Sell,Market,18-10-2024,15:06:15,921,3289.59,3029712.39,96.71,BSE,Pharma,Pending,22-02-2025,INR,3252.52,3337.09,F&O
5992,376,244,Buy,Market,10-12-2024,09:35:52,888,351.19,311856.72,63.45,BSE,FMCG,Pending,20-11-2024,INR,301.58,380.59,Intraday
5993,393,282,Sell,Market,04-12-2024,06:00:11,387,3080.49,1192149.63,25.24,BSE,Energy,Executed,10-02-2025,INR,3046.1,3122.45,F&O
5994,100,220,Buy,StopLoss,12-05-2025,12:59:45,892,4068.15,3628789.8,27.41,NSE,Energy,Pending,08-02-2025,INR,4019.81,4094.27,F&O
5995,232,159,Buy,StopLoss,31-07-2025,05:06:53,64,790.82,50612.48,26.62,NSE,IT,Cancelled,02-09-2024,INR,763.48,822.11,Delivery
5996,492,106,Sell,Market,11-04-2025,22:37:33,982,335.66,329618.12,85.19,NSE,Energy,Executed,28-01-2025,INR,312.5,365.95,Delivery
5997,464,58,Buy,Market,15-06-2025,17:17:56,61,2928.12,178615.32,6.55,NSE,IT,Pending,30-04-2025,INR,2899.55,2966.71,F&O
5998,318,206,Buy,Limit,01-10-2024,15:43:28,293,4664.33,1366648.69,85.37,BSE,Pharma,Cancelled,27-11-2024,INR,4654.81,4705.49,F&O
5999,356,59,Buy,Market,19-11-2024,03:24:56,119,4798.32,571000.08,86.52,BSE,Banking,Pending,12-03-2025,INR,4783.45,4835.21,Delivery
6000,206,127,Sell,Limit,17-01-2025,00:48:11,584,1183.85,691368.4,18.81,NSE,IT,Cancelled,21-09-2024,INR,1154.99,1195.52,Intraday
6001,10,3,Sell,Limit,20-12-2024,06:17:46,823,3415.41,2810882.43,87.74,NSE,Banking,Executed,13-03-2025,INR,3405.25,3426.28,Intraday
6002,279,17,Sell,Market,18-04-2025,04:04:00,809,4502.2,3642279.8,68.13,NSE,Banking,Cancelled,04-06-2025,INR,4494.38,4515.67,F&O
6003,280,262,Sell,Market,01-05-2025,06:20:50,707,4759.75,3365143.25,16.56,BSE,Pharma,Pending,19-01-2025,INR,4713.21,4785.25,Intraday
6004,361,300,Sell,Market,13-09-2024,18:46:53,261,1363.91,355980.51,63.38,BSE,FMCG,Pending,02-11-2024,INR,1357.88,1371.45,F&O
6005,55,163,Buy,StopLoss,20-03-2025,12:28:00,464,4992.64,2316584.96,50.4,NSE,IT,Pending,03-02-2025,INR,4947.04,5032.02,Intraday
6006,70,166,Sell,StopLoss,25-11-2024,15:58:06,896,1051.68,942305.28,69.77,BSE,Banking,Cancelled,04-11-2024,INR,1010.69,1071.63,F&O
6007,301,290,Buy,StopLoss,09-09-2024,23:05:59,518,946.36,490214.48,24.79,NSE,Auto,Executed,12-10-2024,INR,921.37,976.69,Delivery
6008,85,141,Buy,Limit,25-03-2025,10:35:05,833,1953.57,1627323.81,77.29,NSE,Auto,Pending,28-07-2025,INR,1938.71,1983.79,Delivery
6009,495,257,Buy,StopLoss,15-05-2025,15:14:39,306,4820.49,1475069.94,70.31,NSE,Energy,Pending,11-04-2025,INR,4797.15,4863.09,F&O
6010,385,156,Sell,StopLoss,18-10-2024,02:40:06,916,890.26,815478.16,17.39,NSE,IT,Cancelled,11-05-2025,INR,857.26,919.76,Delivery
6011,101,84,Sell,StopLoss,29-09-2024,22:49:26,466,716.32,333805.12,29.8,NSE,FMCG,Executed,17-04-2025,INR,687.91,722.07,Intraday
6012,416,113,Sell,Market,12-09-2024,22:25:25,974,1001.04,975012.96,8.54,BSE,FMCG,Cancelled,09-04-2025,INR,992.67,1028.65,Intraday
6013,50,217,Sell,StopLoss,02-02-2025,22:12:41,383,1756.38,672693.54,91.85,BSE,Energy,Cancelled,18-09-2024,INR,1745.64,1777,Delivery
6014,43,116,Buy,Market,22-07-2025,06:42:58,739,1436.68,1061706.52,52.54,NSE,FMCG,Executed,01-07-2025,INR,1417.46,1479.94,Intraday
6015,446,145,Sell,StopLoss,03-03-2025,02:50:47,726,609.31,442359.06,79.59,BSE,Auto,Executed,20-12-2024,INR,586.46,632.15,F&O
6016,145,183,Buy,Market,04-02-2025,14:37:29,929,3874.98,3599856.42,96.2,BSE,Auto,Executed,20-06-2025,INR,3827.86,3884.88,F&O
6017,351,206,Buy,Market,06-08-2025,10:19:01,884,1303.64,1152417.76,23.07,BSE,Pharma,Cancelled,12-11-2024,INR,1256.63,1320.49,Intraday
6018,324,181,Buy,Limit,08-12-2024,08:46:09,854,2817.56,2406196.24,5.41,NSE,Energy,Executed,30-05-2025,INR,2781.19,2857.57,Delivery
6019,72,86,Sell,Market,23-05-2025,17:15:22,16,1168.39,18694.24,79.4,NSE,Pharma,Pending,05-02-2025,INR,1134.52,1195.26,Delivery
6020,21,267,Buy,Limit,24-01-2025,00:05:16,279,2574.7,718341.3,10.95,BSE,Energy,Executed,28-06-2025,INR,2549.71,2623.28,Delivery
6021,492,164,Sell,StopLoss,14-08-2025,09:52:58,619,4254.76,2633696.44,37.76,BSE,IT,Executed,20-05-2025,INR,4209.95,4296.52,F&O
6022,52,211,Sell,Limit,09-05-2025,01:17:36,883,3609.97,3187603.51,51.6,NSE,Auto,Executed,15-11-2024,INR,3560.97,3652.31,Delivery
6023,495,114,Buy,Limit,02-10-2024,09:13:18,26,4650,120900,33.51,NSE,FMCG,Pending,24-07-2025,INR,4632.08,4658.25,Delivery
6024,494,255,Sell,Market,17-02-2025,09:54:34,349,3254.77,1135914.73,29.63,NSE,Energy,Cancelled,30-11-2024,INR,3220.03,3280.18,Intraday
6025,82,35,Buy,StopLoss,15-01-2025,12:44:31,548,2113.52,1158208.96,87.79,BSE,Auto,Cancelled,06-06-2025,INR,2078.74,2123.19,Intraday
6026,222,229,Buy,Limit,09-07-2025,03:47:40,800,369.73,295784,90.66,NSE,Banking,Cancelled,07-09-2024,INR,321.53,412.43,F&O
6027,497,285,Sell,StopLoss,05-08-2025,13:19:50,463,3766.8,1744028.4,22.32,BSE,Auto,Pending,03-07-2025,INR,3728.14,3810.1,Delivery
6028,308,265,Buy,StopLoss,06-08-2025,10:43:07,539,1552.29,836684.31,96.43,BSE,Energy,Pending,11-11-2024,INR,1539.9,1572.9,F&O
6029,219,63,Sell,Market,22-03-2025,03:09:30,515,2057.83,1059782.45,75.24,NSE,FMCG,Executed,12-11-2024,INR,2008.6,2083.71,Delivery
6030,314,220,Sell,StopLoss,19-08-2024,14:01:12,965,1184.1,1142656.5,80.14,NSE,Energy,Executed,10-08-2025,INR,1160,1230.76,F&O
6031,133,167,Sell,StopLoss,23-05-2025,12:39:14,131,2998.49,392802.19,62.51,BSE,Banking,Cancelled,15-02-2025,INR,2976.49,3031.45,Delivery
6032,498,126,Sell,Market,10-09-2024,04:51:35,35,1208.98,42314.3,23.23,BSE,Auto,Cancelled,08-12-2024,INR,1200.82,1253.78,F&O
6033,123,40,Sell,StopLoss,12-08-2025,21:46:45,200,3157.57,631514,34.79,BSE,Banking,Executed,11-03-2025,INR,3132.65,3179.35,F&O
6034,419,273,Buy,StopLoss,18-06-2025,05:55:39,631,2051.62,1294572.22,86.71,NSE,Pharma,Executed,18-10-2024,INR,2014.87,2071.43,F&O
6035,103,250,Buy,StopLoss,26-03-2025,23:05:18,673,3439.95,2315086.35,43.3,NSE,IT,Cancelled,17-05-2025,INR,3434.03,3468.84,Delivery
6036,37,35,Sell,Limit,21-11-2024,16:53:23,432,1477.45,638258.4,79.64,BSE,Auto,Pending,29-01-2025,INR,1445.95,1524.12,Delivery
6037,411,46,Buy,Market,06-01-2025,19:18:13,621,4505.74,2798064.54,19.04,BSE,IT,Cancelled,10-02-2025,INR,4460.66,4550.9,Intraday
6038,439,249,Buy,Limit,07-07-2025,14:20:03,636,3375.44,2146779.84,32.03,NSE,IT,Executed,25-04-2025,INR,3346.95,3405.44,Intraday
6039,159,129,Buy,Market,18-12-2024,06:07:20,481,1629.76,783914.56,75.14,BSE,Energy,Pending,05-04-2025,INR,1619.45,1646.21,F&O
6040,374,259,Buy,Market,25-12-2024,14:01:10,403,4837.31,1949435.93,39.56,BSE,Auto,Cancelled,18-01-2025,INR,4823,4870.28,Delivery
6041,353,14,Buy,Market,11-11-2024,19:50:19,150,1103.64,165546,85.93,NSE,Pharma,Executed,29-04-2025,INR,1097.04,1116.21,Delivery
6042,327,247,Buy,StopLoss,10-10-2024,00:45:51,234,4495.66,1051984.44,71.38,BSE,Auto,Cancelled,27-10-2024,INR,4476.67,4532.88,Intraday
6043,499,38,Buy,Market,05-11-2024,17:54:20,733,2771.5,2031509.5,98.13,BSE,IT,Executed,12-12-2024,INR,2742.33,2789.19,Delivery
6044,7,140,Sell,Limit,30-05-2025,06:05:02,591,4938.39,2918588.49,60.51,NSE,Auto,Cancelled,16-04-2025,INR,4901.22,4944.99,Intraday
6045,2,149,Buy,Limit,22-03-2025,15:16:58,443,1580.88,700329.84,11.18,BSE,Energy,Pending,25-10-2024,INR,1541.56,1615.35,Delivery
6046,151,277,Sell,Limit,29-06-2025,22:26:56,996,4367.52,4350049.92,43.94,BSE,Energy,Pending,04-02-2025,INR,4362.35,4408.62,F&O
6047,2,196,Buy,Market,17-07-2025,08:31:16,959,4795.97,4599335.23,62.04,BSE,FMCG,Pending,13-09-2024,INR,4761.45,4838.89,F&O
6048,369,213,Buy,Market,02-11-2024,19:31:10,496,954.76,473560.96,73.32,NSE,Energy,Executed,31-03-2025,INR,945.35,995.84,Intraday
6049,119,197,Buy,StopLoss,17-02-2025,14:41:17,359,3495.91,1255031.69,22.04,NSE,IT,Executed,25-06-2025,INR,3466.12,3545.73,F&O
6050,377,119,Sell,Limit,17-07-2025,05:34:57,706,1238.13,874119.78,27.69,NSE,FMCG,Executed,28-11-2024,INR,1190.89,1268.61,F&O
6051,408,41,Buy,StopLoss,19-03-2025,02:35:39,170,1965.33,334106.1,53.51,BSE,Energy,Cancelled,20-02-2025,INR,1951.51,1988.58,F&O
6052,213,16,Sell,Limit,16-09-2024,19:54:40,926,3949.33,3657079.58,22.66,BSE,IT,Cancelled,18-10-2024,INR,3943.87,3984.92,Intraday
6053,25,242,Buy,Limit,03-06-2025,19:13:23,386,2021.79,780410.94,50.34,NSE,Banking,Pending,07-12-2024,INR,2009.42,2030.57,F&O
6054,444,236,Sell,Market,15-03-2025,18:00:01,527,1035.09,545492.43,81.58,NSE,Auto,Cancelled,15-10-2024,INR,1006.73,1055.24,Intraday
6055,305,288,Buy,Limit,03-03-2025,10:54:38,578,4067.57,2351055.46,6.5,BSE,FMCG,Pending,29-05-2025,INR,4061.95,4097.79,F&O
6056,157,45,Sell,Limit,19-05-2025,10:25:08,792,2113.99,1674280.08,64.89,BSE,Energy,Pending,01-12-2024,INR,2108.27,2149.61,Delivery
6057,35,246,Sell,StopLoss,09-07-2025,00:36:34,349,339.18,118373.82,40.87,NSE,Energy,Pending,17-05-2025,INR,292.27,351.83,Delivery
6058,273,100,Buy,StopLoss,17-03-2025,13:35:40,463,1927.88,892608.44,12.93,NSE,Energy,Cancelled,19-01-2025,INR,1909.33,1964.87,Intraday
6059,82,90,Buy,Limit,16-04-2025,22:12:26,693,662.71,459258.03,46.13,NSE,FMCG,Executed,05-01-2025,INR,620.16,674.17,Intraday
6060,65,26,Buy,Limit,06-01-2025,11:11:19,749,4636.95,3473075.55,30.52,NSE,Pharma,Executed,12-01-2025,INR,4631.61,4653.93,Intraday
6061,410,32,Sell,StopLoss,28-03-2025,03:14:50,3,4882.09,14646.27,54.22,NSE,Pharma,Pending,31-01-2025,INR,4841.65,4892.68,F&O
6062,468,59,Buy,Limit,18-10-2024,03:14:36,841,103.8,87295.8,64.25,BSE,Banking,Executed,15-11-2024,INR,86.35,148.91,Delivery
6063,7,223,Sell,Market,12-04-2025,07:45:26,642,1194.5,766869,27.18,NSE,Pharma,Pending,06-11-2024,INR,1179.24,1204.15,Delivery
6064,160,261,Buy,Market,31-01-2025,01:25:37,665,680.8,452732,51.11,NSE,FMCG,Pending,07-05-2025,INR,634.87,692.84,Intraday
6065,291,300,Buy,Limit,04-08-2025,15:55:33,458,3613.27,1654877.66,74.76,BSE,FMCG,Executed,02-10-2024,INR,3602.16,3661.54,Intraday
6066,422,11,Sell,Market,02-08-2025,12:24:37,239,2855.95,682572.05,67.51,BSE,FMCG,Cancelled,25-05-2025,INR,2847.17,2883.01,F&O
6067,175,258,Sell,Market,31-03-2025,17:30:25,512,816.26,417925.12,86.59,NSE,Energy,Cancelled,10-08-2025,INR,768.77,836.92,F&O
6068,142,196,Buy,Limit,29-05-2025,23:10:38,887,973.22,863246.14,32.84,BSE,FMCG,Pending,12-12-2024,INR,959.69,1007.73,Intraday
6069,303,221,Buy,Limit,04-04-2025,23:43:39,848,1910.08,1619747.84,43.85,BSE,Auto,Pending,14-09-2024,INR,1884.21,1932.39,F&O
6070,459,38,Buy,Limit,11-09-2024,03:43:25,809,2266.94,1833954.46,41.72,BSE,IT,Pending,30-06-2025,INR,2260.76,2284.19,Delivery
6071,263,186,Sell,StopLoss,18-11-2024,22:17:49,447,3863.59,1727024.73,85.16,NSE,Pharma,Pending,18-11-2024,INR,3851.88,3899.44,Intraday
6072,94,233,Buy,Market,10-09-2024,15:41:43,119,886.2,105457.8,55.61,NSE,Auto,Pending,07-07-2025,INR,863.8,925.42,Intraday
6073,474,197,Buy,Market,05-12-2024,18:16:34,255,933.44,238027.2,78.42,NSE,IT,Executed,13-08-2025,INR,886.84,956.15,F&O
